Time (days),Strength of Memory,Learning Method,Material Complexity,Information Relevance,Presentation Type,Sleep Quality,Stress Level,Memory Retention (%)
0.1897704726385217,0.5792742821349828,Watching,High,Medium,Textual,Good,Moderate,66.46142251619392
6.618775553450461,1.5618900970375311,Doing,Low,High,Auditory,Good,Moderate,8.59446074913218
3.475592115947826,1.781563950800214,Listening,High,Medium,Auditory,Average,Low,21.584004260776275
2.4593480056656136,1.0033697585584511,Watching,Low,Medium,Auditory,Good,Moderate,14.42666901921628
6.477107200414355,3.341916093841972,Watching,High,Medium,Visual,Average,High,27.3311754934201
0.2682978524596675,1.5907904431335007,Watching,Medium,Medium,Visual,Poor,Moderate,79.03720419517312
4.111831774596701,1.7492877482872475,Listening,High,Medium,Textual,Good,Moderate,11.16035243095892
3.8876344190454297,4.542073691900663,Doing,Medium,Medium,Visual,Poor,High,47.24806085316087
1.6133107683585366,2.6020539171191275,Listening,High,High,Auditory,Good,Moderate,57.76853482643205
3.0593232763164533,2.2645766613617253,Doing,Low,Low,Auditory,Poor,Low,30.653895460969867
4.600621641012014,3.757419672416228,Doing,High,High,Auditory,Average,Moderate,34.06026733683746
5.1172052584853,4.593262085973104,Watching,Medium,Low,Textual,Good,Low,34.806768794006274
0.1049463250754005,0.6126635130684972,Doing,High,High,Auditory,Average,Low,88.64851631724055
6.564288667628006,2.517074809499284,Listening,Low,Low,Auditory,Poor,High,9.66601172173052
1.2352250695104057,3.2485161023507625,Watching,Low,High,Textual,Average,Low,60.17378451208202
1.7117049961342783,1.9335339415669528,Doing,Low,Medium,Visual,Good,Moderate,53.63885935081422
1.9179667752875529,3.975834749554588,Listening,Low,Low,Visual,Average,High,48.8036412638189
0.3609589422090437,4.8716468162162325,Listening,High,High,Visual,Average,Low,100.0
0.949059652773242,4.7454231481262745,Watching,Low,Medium,Textual,Poor,Low,85.46894709546672
6.905814468314718,1.6969214272097384,Doing,High,High,Textual,Poor,Low,0.9607104784956676
2.274995487903274,1.518522252968687,Listening,High,Low,Auditory,Good,Moderate,29.703983268697684
0.8955775233394404,4.808707389595495,Listening,High,High,Auditory,Poor,Moderate,88.4354399049534
0.838239702104901,2.5638281934415965,Doing,Low,High,Textual,Average,Low,86.90460209155255
5.064273776922806,1.4373397538811128,Listening,Low,Medium,Textual,Poor,High,9.578943546341913
5.996523781825222,3.681486336336882,Doing,High,Medium,Auditory,Good,Moderate,24.323658737636634
1.8729708666084424,1.779891457567062,Listening,High,Medium,Auditory,Poor,High,42.43780229529346
0.2442756351131213,1.7026113878197355,Doing,High,Low,Auditory,Good,Moderate,86.74436130124981
1.639321127272955,4.456620693850031,Watching,Medium,Medium,Visual,Good,High,76.11930256456554
0.4899582664976256,1.2311561901960657,Watching,Medium,Low,Visual,Average,High,70.85899715733754
0.8134250627472864,0.7897682590980637,Doing,Low,Medium,Auditory,Average,Low,40.32666141970652
3.0774060269487324,1.7113389807725925,Doing,Medium,Medium,Textual,Average,Low,16.380514365706933
1.686436758945265,3.2312543577719173,Watching,High,Medium,Visual,Good,Low,58.3691240194099
3.6600265618254215,1.0538953403147175,Watching,High,Medium,Auditory,Poor,Low,14.639406232991051
1.8491068974746137,2.622176025245572,Doing,Low,Low,Visual,Poor,High,57.857045142584575
6.589707377610338,3.323016996913939,Listening,Low,Low,Textual,Good,Low,12.341502962874335
6.351013378691225,4.3193164666692825,Doing,Medium,Low,Textual,Good,Moderate,31.188077990398156
4.010962124572216,1.5344131604101443,Watching,High,Medium,Textual,Poor,Low,11.247147061332877
2.5455255447129645,4.178058455222553,Listening,Low,Medium,Auditory,Poor,Low,47.62920143863892
2.7299134860396754,1.5570781750905736,Listening,Low,Medium,Auditory,Good,Moderate,16.335207426020272
2.9417807536970293,3.5454494355783823,Watching,Medium,Low,Visual,Poor,Low,46.43558447519321
5.120297322731114,2.4380310716710483,Doing,Low,High,Auditory,Poor,Low,16.186954204615123
3.2163090690799816,1.0160655907040157,Watching,Medium,High,Auditory,Good,Low,19.68929206680713
6.011436630890692,3.71418558269832,Doing,High,High,Auditory,Good,Moderate,29.172704654387957
6.614254022919515,1.47993178347058,Watching,Medium,Low,Visual,Average,Moderate,0.5610009934412901
2.418028458314644,1.2948054171106615,Doing,Low,High,Auditory,Average,Low,24.73379313394788
3.968791921492193,2.1124531786522245,Watching,Medium,Low,Textual,Poor,Moderate,7.153707545244259
0.7558901041446946,3.439806101417676,Listening,Medium,Low,Auditory,Good,High,76.75166610060631
1.4832364295878773,1.5529841545578251,Listening,High,Medium,Auditory,Poor,Moderate,35.73540063391964
2.952913790300105,1.3264769245184858,Watching,Medium,Medium,Textual,Good,Low,7.691776300976357
1.5227987397222742,0.5447913157101395,Doing,Low,Low,Visual,Poor,Moderate,18.78270260389468
6.148267386442151,2.622393936957756,Listening,Low,High,Auditory,Poor,Low,13.889675912337571
1.192175166807777,2.4289050619183223,Doing,High,Low,Auditory,Good,High,64.15923983898026
3.2440596687163348,1.5524048463681932,Watching,High,Low,Auditory,Average,High,8.038236975432435
4.279324759173142,0.7414347380436084,Listening,High,High,Auditory,Average,Low,0.0
4.8738609663098265,2.431651435681266,Watching,Low,Medium,Textual,Good,Moderate,14.541223435450922
2.743178651112897,4.046922999822341,Listening,Medium,Low,Auditory,Poor,High,58.27174373654569
6.096783574200627,3.718769590972296,Watching,Low,Medium,Visual,Poor,Low,23.4891043483144
4.021402142437686,4.373577004370766,Listening,Low,Medium,Textual,Poor,Low,35.80071121588356
3.132603685088108,0.5431220947092004,Watching,High,Medium,Textual,Good,High,1.42084292181553
0.5639603749590527,4.848886925620693,Listening,High,Low,Visual,Average,Low,89.74076421716863
3.306357332271639,2.0363551368235173,Listening,Medium,High,Auditory,Good,High,26.702188664252965
5.763077301628539,4.956790082413842,Listening,Medium,High,Auditory,Average,High,36.13628810722933
4.340333025727077,1.636787572707986,Doing,Medium,Medium,Auditory,Average,Moderate,8.876528538862699
5.841920930730916,2.621913744102101,Listening,Medium,Medium,Visual,Good,Low,7.854365366316509
3.508680527135209,2.0926745445888666,Listening,Low,High,Textual,Average,High,24.644896299749192
0.9173857651519248,2.100923217474362,Watching,Medium,Medium,Auditory,Average,High,63.43307343271375
0.1941149362675794,4.290269444366971,Watching,Low,High,Visual,Average,Moderate,92.77152364853008
2.1922148723582797,3.858885228818024,Listening,Low,High,Visual,Poor,High,53.87835012884079
4.916134253334768,4.964681458535217,Doing,Medium,Low,Auditory,Good,Moderate,46.5471660561596
5.552793337197687,3.260816072228806,Watching,Medium,Medium,Visual,Poor,High,12.697393084504444
2.140694558880273,2.584654719775262,Watching,Low,Medium,Auditory,Good,Low,54.923785375119735
3.5200120540944053,0.90533238326101,Watching,High,Low,Auditory,Poor,Low,4.9608173093431
3.005720440595164,4.984526387812355,Listening,Medium,High,Auditory,Average,Low,58.87887845549199
2.9326072120248523,2.981887938195273,Watching,High,Medium,Textual,Poor,Moderate,36.05577575433241
1.6963061210810386,3.6521486136056382,Listening,Low,Low,Visual,Poor,Low,56.25560053622813
1.0409606247032628,2.3303407423609013,Watching,High,High,Textual,Good,Moderate,69.743914093037
1.4571510517953707,2.9647206868065616,Listening,Low,Low,Auditory,Good,Moderate,61.40091841189166
0.481793471427088,4.7415997935179925,Watching,High,Low,Visual,Poor,Moderate,93.07368576751004
1.4671021185826818,1.2488874706922124,Watching,High,Low,Auditory,Good,High,32.76433595124506
0.1634861936151182,1.8156766294861455,Doing,High,Low,Visual,Average,Moderate,94.41626630082442
4.42808296438825,1.1842687750011456,Listening,Low,High,Auditory,Average,High,4.134761527146426
2.2829903109750123,4.064971567121486,Listening,Low,Low,Visual,Average,Moderate,63.22234726912799
6.8146985088456695,0.779203671898233,Doing,Low,High,Auditory,Good,Moderate,8.466191219739626
1.4366476503564554,0.8673424243310224,Doing,Medium,Low,Auditory,Good,High,21.94006347526789
2.486217135136198,1.8432235075431591,Watching,Low,Low,Textual,Poor,High,29.95376987475625
2.5691039946265795,2.8138468141445507,Doing,Medium,Medium,Textual,Good,Low,48.83882101750528
0.1583153228309777,2.32823660251814,Watching,Low,Medium,Visual,Poor,Low,94.0017300017992
5.890534875972267,0.7016733980186327,Listening,Medium,Medium,Visual,Good,High,7.889960417884565
0.3207617749958406,4.808712010419282,Watching,High,Medium,Textual,Good,Low,94.04947491950811
6.587240859631765,4.7879128416113765,Doing,High,Low,Auditory,Poor,High,41.70328565003327
6.255313022545982,1.7571034545834194,Listening,Low,Low,Auditory,Average,High,0.5701993982095783
3.795101220993149,3.7918652687086167,Doing,Medium,High,Visual,Good,Low,50.00846377440328
3.8508094668879154,3.1035893512245067,Doing,High,Low,Visual,Poor,High,34.31746595821778
4.611067668397479,1.5686451275253084,Watching,High,High,Auditory,Good,High,8.63182840086737
2.7706450823507205,1.6797719828372697,Listening,Medium,Low,Textual,Good,Low,10.085221796474936
4.565833755445203,2.710189284397027,Watching,Low,Low,Visual,Good,Moderate,31.39380874273644
0.4089018819505594,2.386566236738121,Doing,High,High,Auditory,Good,Moderate,94.83862290180775
0.4729286287131133,1.8105319770406887,Listening,Low,Medium,Visual,Good,High,83.09576691826281
3.2548898953748564,4.13380218337317,Doing,Low,Low,Textual,Poor,Low,47.61494702070645
3.892393877631642,2.6665831293682323,Listening,Medium,Medium,Visual,Good,Low,25.08869532685759
6.225941718317151,3.4468162807510754,Watching,Medium,High,Auditory,Poor,Moderate,22.029175417844623
0.8221583739644842,1.3517307507554397,Watching,High,Low,Textual,Poor,High,55.643521397500486
5.776270697637837,2.90078448132419,Watching,Medium,High,Auditory,Average,Moderate,22.07849726149196
1.5493266273152804,1.9308922225097969,Doing,High,Low,Textual,Poor,Moderate,54.55704145435338
2.81917717471922,2.868861246776952,Doing,High,High,Auditory,Poor,High,46.15979360480232
2.284556800309149,4.013716250349177,Listening,High,High,Visual,Average,High,60.722268776915165
2.8610713827712533,3.960109445410677,Listening,Low,Medium,Textual,Good,High,50.78159631972134
1.1384189367008404,2.093993051154242,Watching,Low,Medium,Textual,Average,High,60.8684146984727
3.574633513384529,3.624247026858376,Doing,Medium,Medium,Textual,Good,High,44.24592042583636
5.631333869836434,4.735804776774247,Doing,Medium,Low,Visual,Good,High,40.12025157591175
3.1465846716143893,3.315511984662079,Watching,High,High,Textual,Poor,High,45.847398639349024
3.485233673697574,1.1678455552218672,Doing,High,Medium,Visual,Good,Low,9.434991441342856
5.9564963384410685,3.558688831755928,Doing,Low,Low,Visual,Average,Low,22.60363913524156
4.971800991002413,0.9720697385719008,Listening,Low,Medium,Textual,Average,Moderate,0.0
3.484135418786515,4.424496839568622,Listening,High,Low,Auditory,Good,Moderate,43.22087411559979
1.87809997250534,2.824972231108731,Doing,High,High,Textual,Average,Low,65.9482471088053
6.20599455323027,2.233133313402108,Watching,Medium,High,Auditory,Average,Low,12.356279715023808
4.081440771664853,0.7565296759236158,Listening,High,High,Auditory,Poor,High,6.567968955377761
1.6259185097637845,2.2135268056644937,Doing,High,Low,Textual,Poor,Moderate,55.82783497969407
1.956926293202272,4.564430005621053,Watching,High,High,Textual,Poor,Low,62.76269861252774
5.641618313660096,0.5944234832883644,Watching,Low,Low,Auditory,Good,High,0.0
0.4046043784034426,2.635916710018122,Listening,Low,Low,Textual,Poor,Low,85.01022020852989
6.945436090498858,4.690211409997801,Doing,Medium,Low,Textual,Average,Moderate,27.29043856953737
0.9994265900320634,2.276784498942595,Watching,Medium,High,Visual,Poor,Low,71.56900208737476
5.592872825238868,2.4267905935796765,Watching,Medium,High,Auditory,Average,Low,18.483455750932663
2.823949685724612,3.10352024839604,Listening,High,High,Visual,Poor,Moderate,41.72048023886423
3.4962916646835214,2.583218001097326,Watching,High,Low,Textual,Average,Low,32.46894977447478
6.176488984505587,1.2587076105689858,Doing,Low,High,Textual,Poor,Moderate,6.964512234392585
2.9490872081655715,0.5834999258143718,Listening,High,Low,Visual,Poor,High,0.0
3.8087069003453182,3.244152460904157,Doing,High,High,Visual,Poor,High,41.265972739592094
0.4401676706232726,4.643629641535155,Watching,Low,Low,Textual,Poor,Low,93.78775820994396
0.1161975696854267,0.9786385986222452,Watching,Medium,Medium,Auditory,Average,High,98.971828542814
1.7891191237119088,1.44928723663739,Listening,High,High,Visual,Poor,Moderate,30.354676938168403
4.796023341139494,2.1660326862123807,Watching,Low,High,Auditory,Good,Moderate,11.047297927822086
0.9367277641780432,4.139340030595038,Listening,Low,Low,Textual,Poor,Low,79.6692609505887
0.884957515751391,1.711671424119399,Listening,Medium,Low,Auditory,Poor,High,62.16551682055562
2.935628195447733,4.469244819254458,Watching,Low,Low,Auditory,Good,Moderate,55.047455198899
4.5700755663967625,0.7473104359252989,Watching,Medium,Medium,Textual,Average,Moderate,0.0
5.01329674651072,4.734304795665207,Listening,Medium,High,Textual,Good,Low,35.07416256955386
1.331309651278786,3.023361850431942,Doing,Medium,Low,Textual,Average,High,65.77890620070485
0.649158216867093,3.4644995531946705,Watching,Medium,Medium,Auditory,Good,Moderate,83.16775891760106
6.588739534224255,2.154602851413589,Listening,Medium,Medium,Visual,Good,Low,1.0944447232789205
1.898598039678502,4.018974284799771,Listening,Low,Low,Textual,Good,Low,53.62051654247859
5.988090833500195,1.2495481253798273,Doing,High,High,Textual,Average,Moderate,18.379503534509247
6.058091008193446,0.7201032137531916,Watching,Medium,Low,Visual,Poor,Moderate,0.0
5.430405883161557,2.279826243984007,Watching,Medium,Low,Textual,Poor,Low,6.5306454885814444
1.2649518859027338,4.341630712914678,Watching,High,Low,Textual,Good,High,89.33970733028178
5.770430068853982,3.897170764869626,Listening,High,Medium,Visual,Average,Low,17.888419550891925
5.4078288587669485,2.827201867200311,Listening,Medium,Medium,Auditory,Average,High,8.509910572984626
4.217388631732898,3.0746198622440906,Listening,High,High,Auditory,Poor,Moderate,25.341052030149225
2.4266940426657744,1.0845177183443997,Doing,Medium,Medium,Auditory,Average,Moderate,17.196788060774907
1.9113093694391543,4.28306678877912,Watching,Low,Low,Textual,Average,Moderate,62.80572242643477
0.9410355633544768,4.041318573338886,Doing,High,Medium,Visual,Good,Low,83.64043395635527
3.617323761616013,3.4541167724912425,Doing,High,High,Auditory,Average,High,43.14719397914861
4.138300041017941,2.597859663480223,Doing,Low,Low,Visual,Average,Low,37.51463374163107
2.579439034558932,4.840066707257806,Doing,High,Low,Auditory,Good,Low,59.634807654043016
3.379977566997993,4.45564387344412,Listening,Low,Medium,Auditory,Poor,Low,52.03595448042616
2.6082497558479405,3.3999372208157834,Watching,Medium,Medium,Textual,Poor,High,56.10207465909402
4.522941795512838,2.173104489727796,Watching,High,High,Auditory,Average,High,11.345464542206331
6.318688533796287,3.2811002540668057,Doing,High,Low,Auditory,Good,Moderate,25.458133670339127
1.2310498081239198,3.089484169387994,Watching,Low,High,Visual,Poor,Low,68.52520031119282
2.731720788331552,2.274088945257124,Listening,Medium,Medium,Textual,Average,High,27.985731719001198
1.0719933672609432,1.8800328725963424,Listening,Medium,Low,Textual,Poor,Low,63.63620940210354
4.41211201581404,2.331548565067951,Watching,Low,Medium,Auditory,Average,Moderate,17.24778684657843
5.129206515471311,3.0826013271502903,Listening,High,Low,Textual,Poor,Moderate,17.334555803401372
6.530197854922446,2.4266068011999247,Watching,High,High,Visual,Good,Low,5.672406407399727
2.024216291200658,1.6860851969062274,Listening,Low,Low,Textual,Good,Moderate,33.70760856510484
6.6564573204714685,3.92433492992364,Listening,Low,Medium,Auditory,Poor,High,25.598493121633734
0.5365124355626562,2.8916037318083583,Doing,Low,Low,Textual,Good,High,95.0944617056997
4.260795657215659,0.8045382345151999,Watching,High,High,Textual,Poor,High,5.277507722116213
0.4942157634689769,2.157424275317565,Doing,Low,Medium,Auditory,Poor,High,84.46075162064686
6.267041895557419,4.482110557453972,Watching,Medium,High,Textual,Good,Moderate,9.603740096566582
3.7556824937833735,3.898564390399784,Doing,Low,Low,Textual,Average,High,46.61152994265129
4.718503620263293,1.954610527748032,Listening,Medium,Low,Auditory,Good,Moderate,14.559440802774068
5.837860088782122,4.721824184200291,Watching,Medium,Low,Auditory,Average,Moderate,31.86312450231877
1.1371432951393845,0.8447130876119457,Doing,Low,Low,Visual,Average,Low,42.61240610060392
0.3662817773731235,4.82555616751485,Listening,Medium,Medium,Auditory,Average,Moderate,93.44682529851956
6.16427990679868,1.6056729161810404,Listening,High,Low,Auditory,Poor,Low,6.61427142097489
